e,de,dde
-2.474812225,0.019626750000012235,-0.07287499999988646
-2.474655211,0.019043750000013467,0.16785937499726764
-2.474502861,0.020386624999990863,-0.0803281249990077
-2.474339768,0.019743999999999158,-0.07543749999680567
-2.474181816,0.019140500000025047,-0.07170312500006852
-2.474028692,0.018566875000024817,-0.06939062500301785
-2.473880157,0.018011750000000982,0.24634375000331502
-2.473736063,0.01998250000002641,-0.07334375000397723
-2.473576203,0.019395749999994917,-0.2447187500006987
-2.473421037,0.017437999999990413,-0.06657812499235187
-2.473281533,0.016905375000051893,0.21770312499277109
-2.47314629,0.018646999999993096,-0.07706249999942198
-2.472997114,0.018030499999998062,-0.06778124999475546
-2.47285287,0.01748825000004032,-0.0700625000030987
-2.472712964,0.01692775000001584,0.3483124999957262
-2.472577542,0.019714249999980105,-0.07496874999271533
-2.472419828,0.019114500000038715,0.12198437499707708
-2.472266912,0.02009037500001479,-0.07215625000286603
-2.472106189,0.019513124999992183,0.29895312499866705
-2.471950084,0.021904749999980194,-0.08034374999336162
-2.471774846,0.021262000000033657,-0.07285937500553252
-2.47160475,0.02067912499998972,-0.07428124999134166
-2.471439317,0.020084875000059316,0.12270312499409751
-2.471278638,0.02106650000001155,-0.10431250000592532
-2.471110106,0.02023199999996461,-0.07121874999468492
-2.47094825,0.019662250000007448,-0.0696406249959475
-2.470790952,0.019105125000040177,0.10406249999911787
-2.470638111,0.01993762500003266,-0.08239062500312827
-2.47047861,0.019278500000007998,-0.07568750000361354
-2.470324382,0.018672999999979425,-0.07334374999703834
-2.470174998,0.018086250000003443,0.18673437500470078
-2.470030308,0.01958012500004022,-0.05448437500477581
-2.469873667,0.019144250000002257,-0.06215625000117951
-2.469720513,0.018646999999993096,-0.0631093749967761
-2.469571337,0.018142125000019167,0.2894218750010713
-2.4694262,0.020457500000026455,-0.07078125000705758
-2.46926254,0.019891249999970308,-0.06799999999203879
-2.46910341,0.0193472500000343,-0.06473437499939198
-2.468948632,0.01882937500003945,-0.09871875000799613
-2.468797997,0.01803962499997592,0.13832812500323732
-2.46865368,0.019146250000001204,-0.08103124999473486
-2.46850051,0.018498000000043684,-0.07032812500426007
-2.468352526,0.017935375000009916,-0.06774999999910913
-2.468209043,0.017393375000017343,0.1569218749943389
-2.468069896,0.01864874999997136,-0.06657812499235187
-2.467920706,0.01811612500003284,-0.06543750000205847
-2.467775777,0.01759262500001666,0.03749999999418104
-2.467635036,0.017892624999969943,-0.023999999994332666
-2.467491895,0.017700625000015388,-0.06445312499693778
-2.46735029,0.01718500000004017,-0.056875000008290176
-2.46721281,0.016729999999974102,-0.06257812499445291
-2.46707897,0.016229375000018757,0.05818749999892731
-2.466949135,0.016694875000009917,-0.06589062499791709
-2.466815576,0.016167750000026872,0.0018593749942527153
-2.466686234,0.016182624999980886,-0.06543749999511958
-2.466556773,0.01565912500002022,0.2154218749983065
-2.4664315,0.017382500000005716,-0.06546874999770524
-2.46629244,0.016858750000024365,-0.0624062500010485
-2.46615757,0.016359500000016253,-0.060500000002916866
-2.466026694,0.015875499999993187,0.3503750000067861
